suite_name	timestamp	seed	model_name	experiment_id	dataset_name	evaluator_name	method_id	display_name	sequence_index	worker_id	cuda_visible_devices	run_name	train_subset	val_subset	metrics_path	predictions_path	diagnostics_path	log_path
c1_main_results	20260325_095501	42	qwen2_vl	pets_small	pets	raw	rsev2	RSEv2	11	worker_3	2	c1_main_results_pets_small_seed42_rsev2_qwen2_vl_20260325_095501	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_095501_c1_main_results/seed_42/pets_small/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_095501_c1_main_results/seed_42/pets_small/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_095501_c1_main_results/c1_main_results_pets_small_seed42_rsev2_qwen2_vl_20260325_095501.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_095501_c1_main_results/c1_main_results_pets_small_seed42_rsev2_qwen2_vl_20260325_095501.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_095501_c1_main_results/c1_main_results_pets_small_seed42_rsev2_qwen2_vl_20260325_095501.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260325_095501_c1_main_results/c1_main_results_pets_small_seed42_rsev2_qwen2_vl_20260325_095501.log
c1_main_results	20260325_095501	42	qwen2_vl	pets_small	pets	raw	sav	SAV	10	worker_4	3	c1_main_results_pets_small_seed42_sav_qwen2_vl_20260325_095501	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_095501_c1_main_results/seed_42/pets_small/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_095501_c1_main_results/seed_42/pets_small/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_095501_c1_main_results/c1_main_results_pets_small_seed42_sav_qwen2_vl_20260325_095501.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_095501_c1_main_results/c1_main_results_pets_small_seed42_sav_qwen2_vl_20260325_095501.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_095501_c1_main_results/c1_main_results_pets_small_seed42_sav_qwen2_vl_20260325_095501.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260325_095501_c1_main_results/c1_main_results_pets_small_seed42_sav_qwen2_vl_20260325_095501.log
c1_main_results	20260325_095501	42	qwen2_vl	eurosat_small	eurosat	raw	sav	SAV	13	worker_2	1	c1_main_results_eurosat_small_seed42_sav_qwen2_vl_20260325_095501	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_095501_c1_main_results/seed_42/eurosat_small/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_095501_c1_main_results/seed_42/eurosat_small/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_095501_c1_main_results/c1_main_results_eurosat_small_seed42_sav_qwen2_vl_20260325_095501.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_095501_c1_main_results/c1_main_results_eurosat_small_seed42_sav_qwen2_vl_20260325_095501.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_095501_c1_main_results/c1_main_results_eurosat_small_seed42_sav_qwen2_vl_20260325_095501.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260325_095501_c1_main_results/c1_main_results_eurosat_small_seed42_sav_qwen2_vl_20260325_095501.log
c1_main_results	20260325_095501	42	qwen2_vl	naturalbench_vqa	naturalbench_vqa	raw	sav	SAV	4	worker_1	0	c1_main_results_naturalbench_vqa_seed42_sav_qwen2_vl_20260325_095501	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_095501_c1_main_results/seed_42/naturalbench_vqa/train_subset.jsonl	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_095501_c1_main_results/seed_42/naturalbench_vqa/val_subset.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_095501_c1_main_results/c1_main_results_naturalbench_vqa_seed42_sav_qwen2_vl_20260325_095501.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_095501_c1_main_results/c1_main_results_naturalbench_vqa_seed42_sav_qwen2_vl_20260325_095501.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_095501_c1_main_results/c1_main_results_naturalbench_vqa_seed42_sav_qwen2_vl_20260325_095501.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260325_095501_c1_main_results/c1_main_results_naturalbench_vqa_seed42_sav_qwen2_vl_20260325_095501.log
c1_main_results	20260325_095501	42	qwen2_vl	eurosat_small	eurosat	raw	rsev2	RSEv2	14	worker_3	2	c1_main_results_eurosat_small_seed42_rsev2_qwen2_vl_20260325_095501	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_095501_c1_main_results/seed_42/eurosat_small/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_095501_c1_main_results/seed_42/eurosat_small/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_095501_c1_main_results/c1_main_results_eurosat_small_seed42_rsev2_qwen2_vl_20260325_095501.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_095501_c1_main_results/c1_main_results_eurosat_small_seed42_rsev2_qwen2_vl_20260325_095501.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_095501_c1_main_results/c1_main_results_eurosat_small_seed42_rsev2_qwen2_vl_20260325_095501.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260325_095501_c1_main_results/c1_main_results_eurosat_small_seed42_rsev2_qwen2_vl_20260325_095501.log
c1_main_results	20260325_095501	42	qwen2_vl	flowers_small	flowers	raw	zero_shot	Zero-shot	15	worker_4	3	c1_main_results_flowers_small_seed42_zero_shot_qwen2_vl_20260325_095501	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_095501_c1_main_results/seed_42/flowers_small/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_095501_c1_main_results/seed_42/flowers_small/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_095501_c1_main_results/c1_main_results_flowers_small_seed42_zero_shot_qwen2_vl_20260325_095501.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_095501_c1_main_results/c1_main_results_flowers_small_seed42_zero_shot_qwen2_vl_20260325_095501.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_095501_c1_main_results/c1_main_results_flowers_small_seed42_zero_shot_qwen2_vl_20260325_095501.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260325_095501_c1_main_results/c1_main_results_flowers_small_seed42_zero_shot_qwen2_vl_20260325_095501.log
c1_main_results	20260325_095501	42	qwen2_vl	flowers_small	flowers	raw	rsev2	RSEv2	17	worker_1	0	c1_main_results_flowers_small_seed42_rsev2_qwen2_vl_20260325_095501	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_095501_c1_main_results/seed_42/flowers_small/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_095501_c1_main_results/seed_42/flowers_small/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_095501_c1_main_results/c1_main_results_flowers_small_seed42_rsev2_qwen2_vl_20260325_095501.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_095501_c1_main_results/c1_main_results_flowers_small_seed42_rsev2_qwen2_vl_20260325_095501.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_095501_c1_main_results/c1_main_results_flowers_small_seed42_rsev2_qwen2_vl_20260325_095501.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260325_095501_c1_main_results/c1_main_results_flowers_small_seed42_rsev2_qwen2_vl_20260325_095501.log
c1_main_results	20260325_095501	42	qwen2_vl	cub_small	cub	raw	zero_shot	Zero-shot	18	worker_3	2	c1_main_results_cub_small_seed42_zero_shot_qwen2_vl_20260325_095501	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_095501_c1_main_results/seed_42/cub_small/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_095501_c1_main_results/seed_42/cub_small/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_095501_c1_main_results/c1_main_results_cub_small_seed42_zero_shot_qwen2_vl_20260325_095501.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_095501_c1_main_results/c1_main_results_cub_small_seed42_zero_shot_qwen2_vl_20260325_095501.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_095501_c1_main_results/c1_main_results_cub_small_seed42_zero_shot_qwen2_vl_20260325_095501.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260325_095501_c1_main_results/c1_main_results_cub_small_seed42_zero_shot_qwen2_vl_20260325_095501.log
c1_main_results	20260325_095501	42	qwen2_vl	flowers_small	flowers	raw	sav	SAV	16	worker_2	1	c1_main_results_flowers_small_seed42_sav_qwen2_vl_20260325_095501	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_095501_c1_main_results/seed_42/flowers_small/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_095501_c1_main_results/seed_42/flowers_small/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_095501_c1_main_results/c1_main_results_flowers_small_seed42_sav_qwen2_vl_20260325_095501.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_095501_c1_main_results/c1_main_results_flowers_small_seed42_sav_qwen2_vl_20260325_095501.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_095501_c1_main_results/c1_main_results_flowers_small_seed42_sav_qwen2_vl_20260325_095501.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260325_095501_c1_main_results/c1_main_results_flowers_small_seed42_sav_qwen2_vl_20260325_095501.log
c1_main_results	20260325_095501	42	qwen2_vl	tinyimage_small	tinyimage	raw	zero_shot	Zero-shot	21	worker_3	2	c1_main_results_tinyimage_small_seed42_zero_shot_qwen2_vl_20260325_095501	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_095501_c1_main_results/seed_42/tinyimage_small/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_095501_c1_main_results/seed_42/tinyimage_small/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_095501_c1_main_results/c1_main_results_tinyimage_small_seed42_zero_shot_qwen2_vl_20260325_095501.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_095501_c1_main_results/c1_main_results_tinyimage_small_seed42_zero_shot_qwen2_vl_20260325_095501.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_095501_c1_main_results/c1_main_results_tinyimage_small_seed42_zero_shot_qwen2_vl_20260325_095501.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260325_095501_c1_main_results/c1_main_results_tinyimage_small_seed42_zero_shot_qwen2_vl_20260325_095501.log
c1_main_results	20260325_095501	42	qwen2_vl	cub_small	cub	raw	sav	SAV	19	worker_4	3	c1_main_results_cub_small_seed42_sav_qwen2_vl_20260325_095501	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_095501_c1_main_results/seed_42/cub_small/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_095501_c1_main_results/seed_42/cub_small/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_095501_c1_main_results/c1_main_results_cub_small_seed42_sav_qwen2_vl_20260325_095501.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_095501_c1_main_results/c1_main_results_cub_small_seed42_sav_qwen2_vl_20260325_095501.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_095501_c1_main_results/c1_main_results_cub_small_seed42_sav_qwen2_vl_20260325_095501.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260325_095501_c1_main_results/c1_main_results_cub_small_seed42_sav_qwen2_vl_20260325_095501.log
c1_main_results	20260325_095501	42	qwen2_vl	tinyimage_small	tinyimage	raw	sav	SAV	22	worker_2	1	c1_main_results_tinyimage_small_seed42_sav_qwen2_vl_20260325_095501	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_095501_c1_main_results/seed_42/tinyimage_small/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_095501_c1_main_results/seed_42/tinyimage_small/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_095501_c1_main_results/c1_main_results_tinyimage_small_seed42_sav_qwen2_vl_20260325_095501.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_095501_c1_main_results/c1_main_results_tinyimage_small_seed42_sav_qwen2_vl_20260325_095501.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_095501_c1_main_results/c1_main_results_tinyimage_small_seed42_sav_qwen2_vl_20260325_095501.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260325_095501_c1_main_results/c1_main_results_tinyimage_small_seed42_sav_qwen2_vl_20260325_095501.log
c1_main_results	20260325_095501	42	qwen2_vl	vizwiz	vizwiz	raw	zero_shot	Zero-shot	24	worker_4	3	c1_main_results_vizwiz_seed42_zero_shot_qwen2_vl_20260325_095501	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_095501_c1_main_results/seed_42/vizwiz/train_subset.jsonl	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_095501_c1_main_results/seed_42/vizwiz/val_subset.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_095501_c1_main_results/c1_main_results_vizwiz_seed42_zero_shot_qwen2_vl_20260325_095501.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_095501_c1_main_results/c1_main_results_vizwiz_seed42_zero_shot_qwen2_vl_20260325_095501.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_095501_c1_main_results/c1_main_results_vizwiz_seed42_zero_shot_qwen2_vl_20260325_095501.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260325_095501_c1_main_results/c1_main_results_vizwiz_seed42_zero_shot_qwen2_vl_20260325_095501.log
c1_main_results	20260325_095501	42	qwen2_vl	cub_small	cub	raw	rsev2	RSEv2	20	worker_1	0	c1_main_results_cub_small_seed42_rsev2_qwen2_vl_20260325_095501	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_095501_c1_main_results/seed_42/cub_small/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260325_095501_c1_main_results/seed_42/cub_small/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_095501_c1_main_results/c1_main_results_cub_small_seed42_rsev2_qwen2_vl_20260325_095501.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_095501_c1_main_results/c1_main_results_cub_small_seed42_rsev2_qwen2_vl_20260325_095501.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260325_095501_c1_main_results/c1_main_results_cub_small_seed42_rsev2_qwen2_vl_20260325_095501.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260325_095501_c1_main_results/c1_main_results_cub_small_seed42_rsev2_qwen2_vl_20260325_095501.log
